Vehicle_ID,Vehicle_Type,Total_Distance_KM,Total_Fuel_Liters,Total_Fuel_Cost_INR,Total_Maint_Cost_INR,Avg_Mileage_KMPL,Num_Trips,Fraud_Flags,Cost_Per_KM_INR,Total_Cost_INR,Overall_Cost_Per_KM,Score_Mileage,Score_CostPerKM,Score_Maint,Score_Distance,Efficiency_Score,Rank
VH1117,SUV,564.9,51.55,4650.62,3813.89,10.455,4,0,8.232642945654097,8464.51,14.984085678881218,0.3769547324896047,0.9243583393609377,0.7820957972332185,0.29743020304552803,0.6174,554
VH1125,Mini-Truck,878.9,116.97999999999999,10566.55,6980.34,11.842857142857143,7,1,12.022471270906815,17546.89,19.964603481624756,0.4531060160441174,0.8551307869366447,0.5995539139754059,0.4634623519456095,0.6173,555
VH1036,SUV,785.9,72.22,6748.56,6701.4,10.951666666666668,6,0,8.587046698053188,13449.96,17.11408576154727,0.40420667578943553,0.9178845621227727,0.6156344561964845,0.41428722504208215,0.6172,556
VH1104,Mini-Truck,829.0,78.83,7035.82,7047.83,10.895000000000001,6,0,8.487117008443908,14083.65,16.98872135102533,0.4010973936679783,0.9197099450247036,0.5956631998630499,0.43707698815543733,0.6172,557
VH1129,Mini-Truck,645.9,55.21,5230.37,6892.81,11.445714285714287,7,0,8.097801517262734,12123.18,18.769437993497448,0.43131491277272827,0.9268214435576976,0.6045999090302958,0.34026015228408407,0.6171,558
VH1014,Mini-Truck,499.8,50.08,4291.41,3920.3500000000004,10.873333333333333,3,0,8.58625450180072,8211.76,16.430092036814727,0.3999085505038917,0.9178990329121836,0.7759585113478811,0.26300761421305896,0.6171,559
VH1199,SUV,535.0,61.71,5588.26,4245.76,11.4875,4,1,10.445345794392523,9834.02,18.381345794392523,0.43360768173203806,0.8839396213309575,0.7571990317316153,0.28162013536364133,0.617,560
VH1119,Van,224.0,21.31,2020.83,277.2,10.51,1,0,9.0215625,2298.0299999999997,10.259062499999999,0.3799725651369014,0.9099474043211853,0.985981553553095,0.11717428087980268,0.6169,561
VH1090,Mini-Truck,312.5,29.14,2921.21,2556.88,11.276666666666666,3,0,9.347872,5478.09,17.529888,0.422039323250734,0.9039868155875812,0.8545608520024088,0.16396996615896578,0.6169,562
VH1131,Mini-Truck,1162.2,113.24000000000001,10738.52,9266.16,10.74,6,0,9.239821029082774,20004.68,17.21276888659439,0.3925925925710512,0.9059605472745355,0.4677792491020073,0.6132614213194727,0.6166,563
VH1048,Mini-Truck,328.0,30.46,2639.33,2603.79,10.776666666666666,3,0,8.046737804878049,5243.12,15.985121951219512,0.3946044810025823,0.9277542076627456,0.8518565491573856,0.172165820642887,0.6164,564
VH1176,Mini-Truck,418.1,36.21,3363.48,5440.929999999999,11.68,3,0,8.044678306625208,8804.41,21.058143984692656,0.4441700959975764,0.927791827842614,0.6882989756393858,0.21980752961071293,0.6164,565
VH1149,Van,742.7,107.28999999999999,10660.1,3582.27,11.595,4,1,14.353170863067186,14242.37,19.176477716440015,0.4395061728153907,0.8125566610517206,0.7954484006219266,0.39144458544818567,0.6163,566
VH1074,Mini-Truck,586.7,56.480000000000004,5353.66,4178.89,10.7525,4,0,9.125038350093744,9532.55,16.24774160559059,0.393278463627255,0.9080572448674492,0.7610540036192023,0.3089572758035592,0.616,567
VH1054,Mini-Truck,430.20000000000005,39.66,3814.39,3849.17,11.14,3,0,8.866550441655043,7663.5599999999995,17.8139470013947,0.41454046636957265,0.9127789588071678,0.7800619493463623,0.22620558375622563,0.6155,568
VH1161,Mini-Truck,334.9,30.0,2909.1,3542.87,11.325,2,0,8.686473574201255,6451.969999999999,19.26536279486414,0.4246913580013887,0.91606836394961,0.7977197613572478,0.17581429780024546,0.6153,569
VH1087,Mini-Truck,323.4,28.11,2601.21,4593.38,11.626666666666665,3,0,8.043320964749537,7194.59,22.246722325293756,0.44124371282444014,0.9278166219619755,0.737159173386124,0.16973350253798133,0.6152,570
VH1145,Mini-Truck,796.0,83.57000000000001,7664.96,7514.09,11.508333333333333,6,1,9.629346733668342,15179.05,19.069158291457285,0.4347508001590443,0.8988452088421517,0.5687838938617589,0.41962774957676635,0.615,571
VH1148,Mini-Truck,478.7,45.13999999999999,4050.36,4211.91,10.931999999999999,5,0,8.461165656987676,8262.27,17.259807812826406,0.4031275719943414,0.9201839898597813,0.7591504419065042,0.2518506768188178,0.6148,572
VH1188,SUV,923.0999999999999,84.75999999999999,7757.73,8856.57,11.161666666666667,6,0,8.403997400064998,16614.3,17.998375040623987,0.41572930953365916,0.921228263679983,0.4913916004619112,0.48683375634492027,0.6147,573
VH1021,Mini-Truck,199.0,15.95,1493.07,4309.65,11.799999999999999,3,0,7.5028643216080395,5802.719999999999,29.15939698492462,0.45075445813713283,0.9376889664021792,0.753515853117918,0.10395516074444588,0.6146,574
VH1156,SUV,382.3,34.53,3276.11,3815.58,11.17,4,0,8.569474234894063,7091.6900000000005,18.550065393669893,0.4161865569044617,0.9182055525503512,0.7819983708463482,0.20087774957688198,0.6145,575
VH1188,Van,204.3,19.27,1566.84,1586.56,10.6,1,0,7.6693098384728335,3153.3999999999996,15.435144395496815,0.38491083674156873,0.9346485606751526,0.910498586740908,0.10675761421314153,0.6144,576
VH1072,Mini-Truck,402.3,36.94,3052.34,4029.8900000000003,10.853333333333333,3,0,7.587223465075814,7082.2300000000005,17.604349987571464,0.3988111568139656,0.936148005565518,0.769643667313691,0.21145304568516743,0.6144,577
VH1034,Mini-Truck,351.7,34.72,3252.24,2682.0299999999997,11.003333333333332,3,0,9.247199317600227,5934.2699999999995,16.87310207563264,0.40704160948841106,0.9058257704954027,0.8473461109865346,0.18469754653120524,0.6143,578
VH1096,Mini-Truck,309.0,25.08,2402.84,5116.84,11.765,4,0,7.776181229773464,7519.68,24.335533980582525,0.44883401917976223,0.9326963759826103,0.7069823589061434,0.16211928934001582,0.6139,579
VH1113,Mini-Truck,490.3,48.17,4568.76,2322.36,10.266666666666667,3,0,9.318294921476648,6891.120000000001,14.054905160106058,0.36662094190946765,0.9045270903911625,0.8680806367650364,0.25798434856162333,0.6138,580
VH1119,SUV,1020.8,97.16,8716.75,8152.95,10.429,10,0,8.539135971786834,16869.7,16.525960031347964,0.37552812069270086,0.918759731663353,0.5319544136747716,0.5384940778338947,0.6136,581
VH1183,Mini-Truck,670.2,62.14,5533.28,6916.38,11.228,5,0,8.256162339600118,12449.66,18.57603700387944,0.4193689986052473,0.9239287182969605,0.603241128001577,0.35310913705565095,0.6136,582
VH1162,Mini-Truck,774.2,73.76,6930.139999999999,6712.37,10.932500000000001,4,0,8.95135623869801,13642.509999999998,17.621428571428567,0.40315500683658967,0.9112298390959775,0.6150020494130715,0.40810067681873524,0.6135,583
VH1068,SUV,475.5,45.86,4306.280000000001,4013.8,10.986666666666666,3,0,9.056319663512093,8320.080000000002,17.49753943217666,0.406127114746806,0.9093125066021724,0.7705712356951966,0.25015862944149214,0.6135,584
VH1070,Mini-Truck,606.7,53.06,4699.700000000001,7466.49,11.541666666666666,6,0,7.746332619086864,12166.19,20.05305752431185,0.43657978964225447,0.9332416107752605,0.5715279743440251,0.31953257191184464,0.6131,585
VH1065,Van,451.9,50.03,4797.48,3399.0699999999997,11.2975,4,1,10.616242531533524,8196.55,18.13797300287674,0.42318244167774033,0.8808179066214183,0.8060096515536739,0.2376797800337153,0.613,586
VH1086,SUV,642.6,58.519999999999996,5035.23,7020.04,11.211666666666666,6,0,7.8357142857142845,12055.27,18.760146280734517,0.4184727937584743,0.9316089051534807,0.5972652586151965,0.338515228426217,0.6129,587
VH1178,SUV,783.7,70.86,6695.110000000001,7679.68,11.154,5,0,8.54295010845987,14374.79,18.342210029347964,0.4153086419525208,0.9186900600783036,0.5592378374109509,0.4131239424701708,0.6128,588
VH1169,SUV,892.8,83.03,7998.54,7875.16,10.923333333333332,6,0,8.95893817204301,15873.7,17.779681899641577,0.40265203472870675,0.9110913424034965,0.5479686598337786,0.47081218274086784,0.6126,589
VH1177,SUV,223.2,20.52,1939.1,1349.22,10.66,2,0,8.687724014336917,3288.3199999999997,14.732616487455196,0.3882030178113469,0.916045522569311,0.924180940977485,0.11675126903547127,0.6126,590
VH1012,Mini-Truck,198.60000000000002,18.009999999999998,1631.16,2965.57,11.33,3,0,8.213293051359516,4596.7300000000005,23.145669687814703,0.42496570642387027,0.9247117975407599,0.8310003845171697,0.10374365482228019,0.6126,591
VH1173,Mini-Truck,499.5,45.95,4475.32,4875.04,11.195,4,0,8.9595995995996,9350.36,18.71943943943944,0.4175582990168693,0.9110792603230119,0.7209218265660589,0.26284898477143465,0.6126,592
VH1085,SUV,436.29999999999995,37.739999999999995,3492.15,4604.59,11.01,3,0,8.004011001604402,8096.74,18.557735503094204,0.40740740738505316,0.9285346841803335,0.7365129309028003,0.22943104906925263,0.6125,593
VH1175,Van,278.2,23.799999999999997,2122.33,5066.13,11.746666666666664,3,0,7.628792235801582,7188.46,25.8391804457225,0.4478280749639966,0.935388682449097,0.709905726999751,0.14583333333325624,0.6125,594
VH1106,SUV,394.2,38.04,3212.75,3505.6,10.729999999999999,3,0,8.150050735667174,6718.35,17.042998477929988,0.3920438957260881,0.9258670242025728,0.7998683302558625,0.2071700507613118,0.6123,595
VH1065,Mini-Truck,248.0,23.419999999999998,2008.95,2696.77,10.95,2,0,8.100604838709678,4705.72,18.97467741935484,0.4041152263152749,0.926770236203228,0.8464963684170261,0.12986463620974523,0.6123,596
VH1193,SUV,710.3,63.010000000000005,5788.63,8480.32,11.635,6,0,8.149556525411798,14268.95,20.088624524848658,0.44170096019524285,0.9258760517793985,0.5130819425092361,0.3743126057527632,0.6118,597
VH1020,Mini-Truck,701.6,68.02,5982.349999999999,5946.43,10.657499999999999,4,0,8.52672462941847,11928.779999999999,17.002251995438993,0.3880658436001061,0.9189864455882917,0.6591575327027142,0.36971235194565905,0.6118,598
VH1071,Truck,195.0,18.36,1693.53,1123.15,10.62,1,0,8.68476923076923,2816.6800000000003,14.444512820512822,0.38600823043149474,0.9160994966327195,0.9372135938057607,0.1018401015227888,0.6116,599
VH1157,SUV,441.0,40.49,3907.13,5645.83,11.686,5,0,8.8597052154195,9552.96,21.662040816326527,0.44449931410455423,0.9129039983122345,0.6764867468407231,0.23191624365469973,0.6114,600
VH1051,Van,569.8,61.519999999999996,5561.45,6197.53,11.698333333333332,6,1,9.76035451035451,11758.98,20.637030537030537,0.445176040213342,0.8964521327051405,0.6446819316712635,0.300021150592058,0.6113,601
VH1069,Mini-Truck,871.6,136.13,11089.14,6298.9400000000005,11.478,5,1,12.722739788893987,17388.08,19.94960991280404,0.43308641972932316,0.8423392113349171,0.6388357719715446,0.4596023688660853,0.6112,602
VH1016,Mini-Truck,676.8,64.21,5766.93,5986.6900000000005,10.734,5,0,8.520877659574468,11753.62,17.36645981087471,0.3922633744640734,0.9190932502708948,0.6568365940427132,0.3565989847713851,0.611,603
VH1071,Mini-Truck,688.3,62.67,5773.84,6112.07,10.692,5,0,8.38855150370478,11885.91,17.26850210663955,0.38995884771522865,0.9215104088085346,0.6496085938144247,0.3626797800336492,0.6109,604
VH1181,SUV,790.4,73.65,6694.4400000000005,7574.45,10.948,5,0,8.469686234817814,14268.89,18.05274544534413,0.40400548694628236,0.9200283472560015,0.5653042153342466,0.4166666666664464,0.6107,605
VH1133,Mini-Truck,373.0,34.91,3327.01,3566.7200000000003,10.989999999999998,2,0,8.919597855227883,6893.7300000000005,18.481849865951745,0.406310013695127,0.9118099590824,0.7963448386786333,0.19596023688652925,0.6102,606
VH1026,Mini-Truck,711.1,73.18,6569.57,5301.2699999999995,10.4825,4,0,9.238602165658838,11870.84,16.693629587962313,0.37846364881325306,0.9059828118533862,0.6963502000123544,0.3747356175970946,0.6102,607
VH1067,SUV,695.7,85.92,7364.41,7643.93,12.036666666666667,6,1,10.585611614201524,15008.34,21.573005605864594,0.46374028346792473,0.8813774315532671,0.5612987802101319,0.36659263959371485,0.61,608
VH1134,SUV,578.2,54.1,4898.22,5592.799999999999,10.894,5,0,8.47149775164303,10491.02,18.144275337253546,0.40104252398348195,0.9199952568716299,0.6795438600334663,0.3044627749575379,0.61,609
VH1123,Truck,637.7,72.72,6139.26,1661.5,9.253333333333332,3,0,9.62719146934295,7800.76,12.232648580837385,0.31101966161988,0.8988845783494933,0.9061783894438276,0.33592428087968706,0.6098,610
VH1112,Mini-Truck,703.0,66.24,5961.58,6492.68,10.776,5,0,8.480199146514936,12454.26,17.715874822190614,0.3945679012129181,0.9198363113421858,0.6276669032187241,0.37045262267323903,0.6098,611
VH1026,SUV,425.5,40.74,3431.0600000000004,4673.57,10.940000000000001,5,0,8.063595769682728,8104.63,19.047309048178615,0.40356652947031196,0.9274462687425296,0.7325363201534995,0.22372038917077852,0.6093,612
VH1185,SUV,1069.9,103.11,9194.39,9656.960000000001,10.697142857142856,7,0,8.593690999158799,18851.35,17.619730815964108,0.3902410346640667,0.917763192851229,0.44525011774760315,0.5644564297797354,0.6093,613
VH1110,Mini-Truck,516.2,51.26,4784.35,4974.38,11.1,4,0,9.26840371948857,9758.73,18.904939945757455,0.4123456789897204,0.9054384366329241,0.7151949997780687,0.27167935702185303,0.6093,614
VH1126,SUV,442.20000000000005,40.25,3843.46,4224.9400000000005,10.87,3,0,8.691677973767526,8068.400000000001,18.24604251469923,0.3997256515555706,0.9159732968877565,0.7583992786988586,0.2325507614211969,0.6091,615
VH1009,Van,313.79999999999995,27.48,2658.51,4611.92,11.5,4,0,8.471988527724667,7270.43,23.168992989165076,0.43429355278824183,0.9199862920257307,0.7360903655680312,0.16465736040600432,0.6091,616
VH1180,SUV,284.1,24.92,2294.37,2974.11,10.74,2,0,8.075923970432946,5268.48,18.54445617740232,0.3925925925710512,0.9272210735382913,0.8305080641953514,0.14895304568520046,0.6089,617
VH1009,SUV,376.4,36.09,3643.12,2093.84,10.495000000000001,2,0,9.678852284803401,5736.96,15.241657810839534,0.37914951986945694,0.8979409071581784,0.8812545290298994,0.19775803722493776,0.6088,618
VH1130,Truck,433.0,40.95,3668.73,3816.27,10.623333333333333,3,0,8.472817551963049,7485.0,17.28637413394919,0.3861911293798158,0.9199711485115665,0.7819585932091052,0.22768612521138556,0.6086,619
VH1173,SUV,506.5,47.16,4278.28,5086.6,10.885,4,0,8.44675222112537,9364.880000000001,18.489397828232974,0.4005486968230152,0.9204472753706641,0.7087256570948772,0.26655033840933456,0.6086,620
VH1193,Mini-Truck,341.6,32.03,3094.73,3466.84,11.030000000000001,3,0,9.059514051522248,6561.57,19.208343091334893,0.4085048010749793,0.9092541557629107,0.8021027957914221,0.17935702199652112,0.6084,621
VH1034,SUV,571.7,54.13,4878.87,5385.860000000001,10.765,4,0,8.533968864789225,10264.73,17.95474899422774,0.3939643346834588,0.9188541175140723,0.691473692281369,0.3010258037223451,0.6084,622
VH1165,Mini-Truck,1053.9,122.47,11564.74,8229.41,10.864285714285714,7,1,10.973280197362177,19794.15,18.781810418445772,0.39941211050130604,0.874296016549537,0.5275465902782575,0.5559961928931071,0.6083,623
VH1171,Mini-Truck,524.7,44.85,4437.41,7138.889999999999,11.709999999999999,5,0,8.45704211930627,11576.3,22.06270249666476,0.4458161865324656,0.9202593131716873,0.5904137047219751,0.27617385786787435,0.6081,624
VH1062,Truck,296.0,28.009999999999998,2696.6800000000003,1999.13,10.555,2,0,9.110405405405407,4695.81,15.864222972972975,0.3824417009392351,0.9083245400741433,0.8867144421071145,0.1552453468696303,0.6081,625
VH1005,Mini-Truck,1052.8,104.6,9546.38,8278.61,10.24,6,0,9.06761018237082,17824.989999999998,16.931031534954407,0.3651577503228995,0.9091062663930891,0.5247102717965872,0.5554145516071514,0.608,626
VH1082,Mini-Truck,589.3,55.31,4989.38,6556.42,11.175,4,0,8.46662141523842,11545.8,19.5923977600543,0.41646090532694324,0.9200843313111867,0.6239923719174709,0.31033206429763627,0.6079,627
VH1179,Truck,414.4,40.69,3753.4300000000003,2485.42,10.26,2,0,9.057504826254828,6238.85,15.055139961389964,0.36625514401282555,0.9092908576226244,0.8586804316507859,0.2178510998306801,0.6079,628
VH1004,SUV,719.3,64.43,5977.3099999999995,8006.86,11.235714285714286,7,0,8.309898512442652,13984.169999999998,19.441359655220353,0.41979227902850447,0.9229471372322591,0.5403763195078446,0.3790714890014916,0.6079,629
VH1023,Mini-Truck,416.2,36.56,3582.8500000000004,7649.91,12.413333333333334,6,0,8.608481499279193,11232.76,26.98885151369534,0.48440786462819896,0.9174930196310745,0.5609540406873599,0.2188028764804258,0.6076,630
VH1095,SUV,267.7,24.28,2276.12,3007.14,10.883333333333333,3,0,8.502502801643631,5283.26,19.735748972730672,0.4004572473488547,0.9194288977808942,0.828603925995157,0.1402813028764064,0.6073,631
VH1128,SUV,592.8,54.19,4767.3,6443.2,10.9175,4,0,8.042004048582998,11210.5,18.911099865047234,0.4023319615691451,0.9278406776381521,0.6305193633502899,0.3121827411165862,0.607,632
VH1141,SUV,521.7,45.46,4581.6900000000005,5803.93,11.1625,4,0,8.782231167337551,10385.62,19.907264711520032,0.4157750342707394,0.9143191913671224,0.6673724795246245,0.27458756345163154,0.6068,633
VH1033,SUV,851.0,80.27000000000001,7766.51,7433.9,10.65,6,0,9.126333725029378,15200.41,17.861821386603996,0.3876543209663839,0.9080335826778804,0.5734067470943836,0.4487098138745513,0.6068,634
VH1130,SUV,494.6,50.72,4989.49,2368.8199999999997,10.15,3,0,10.087929640113222,7358.3099999999995,14.877294783663565,0.3602194787182322,0.8904684251273695,0.8654022758573456,0.26025803722490476,0.6066,635
VH1196,Mini-Truck,719.2,64.98,6050.75,6638.34,10.584999999999999,6,0,8.413167408231368,12689.09,17.64333982202447,0.38408779147412414,0.9210607581450123,0.619269786347991,0.37901861252095026,0.6065,636
VH1012,SUV,696.7,66.25,5762.3099999999995,6784.34,10.674999999999999,6,0,8.270862638151284,12546.65,18.00868379503373,0.38902606307879145,0.9236601927593201,0.6108530689023844,0.36712140439912916,0.6061,637
VH1118,Truck,1161.7,126.25,11185.2,7570.4,9.549999999999999,7,0,9.628303348540932,18755.6,16.14495997245416,0.32729766802045,0.8988642680164487,0.5655376927702378,0.6129970389167656,0.6059,638
VH1128,Mini-Truck,401.1,38.81,3491.86,3201.73,10.41,3,0,8.705709299426577,6693.59,16.688082772375967,0.37448559668727105,0.9157169912587728,0.8173860558051531,0.21081852791867028,0.6058,639
VH1130,Mini-Truck,500.0,45.58,4153.04,6487.5599999999995,11.342,5,0,8.30608,10640.599999999999,21.2812,0.42562414263782594,0.9230168887480587,0.6279620648168167,0.2631133671741418,0.6057,640
VH1181,Truck,1276.5,142.98000000000002,13706.18,7612.97,9.442857142857141,7,0,10.737312965139052,21319.15,16.701253427340387,0.32141877325298895,0.8786063526748686,0.5630835854985975,0.673699238578324,0.6055,641
VH1117,Mini-Truck,310.79999999999995,29.21,2903.2799999999997,3123.87,10.92,2,0,9.341312741312741,6027.15,19.39237451737452,0.40246913578038584,0.9041066314171298,0.8218745874511457,0.16307106598976148,0.605,642
VH1053,Mini-Truck,729.1999999999999,70.14,6506.26,6143.5,10.408,5,0,8.92246297312123,12649.76,17.347449259462426,0.37437585731827844,0.9117576229124892,0.6477966936136341,0.38430626057509293,0.605,643
VH1155,Mini-Truck,515.2,52.22,4688.67,4654.01,10.67,4,0,9.100679347826086,9342.68,18.134083850931678,0.38875171465631,0.908502202781572,0.7336639296962122,0.2711505922164388,0.6048,644
VH1066,SUV,462.3,45.07,3771.2200000000003,4468.34,10.49,3,0,8.157516764006058,8239.560000000001,17.822972096041532,0.37887517144697536,0.9257306447088666,0.7443675730395393,0.24317893401002375,0.6047,645
VH1096,SUV,495.5,47.7,4751.64,3741.87,10.495,4,0,9.589586276488395,8493.51,17.141291624621594,0.37914951986945683,0.8995715000874563,0.7862476601813868,0.2607339255497776,0.6046,646
VH1192,Mini-Truck,381.0,37.19,3567.21,2910.47,10.516666666666667,3,0,9.362755905511811,6477.68,17.001784776902888,0.38033836303354346,0.9037149361617425,0.8341768306216418,0.20019035532984342,0.6046,647
VH1148,SUV,400.4,40.55,3877.73,2527.15,10.356666666666667,3,0,9.68464035964036,6404.88,15.996203796203798,0.3715592135141349,0.8978351782913743,0.8562747493288327,0.2104483925548803,0.6043,648
VH1066,Mini-Truck,504.7,49.64999999999999,4513.610000000001,5092.65,10.83,4,0,8.94315434911829,9606.26,19.033604121260154,0.39753086417571853,0.9113796603258932,0.7083768821596312,0.26559856175958885,0.6042,649
VH1067,Mini-Truck,680.2,61.29,5663.96,7770.61,11.106,5,0,8.326903851808291,13434.57,19.750911496618638,0.41267489709669825,0.9226365062692196,0.5539958366073277,0.35839678510979367,0.6042,650
VH1153,Mini-Truck,685.3,67.98,6415.22,5480.9800000000005,10.378,5,0,9.361184882533198,11896.2,17.359112797315046,0.37272976678338937,0.9037436335238068,0.6859901432168067,0.3610934856174064,0.6038,651
VH1098,SUV,564.8,52.5,4964.67,6120.75,10.96,4,0,8.790138101983004,11085.42,19.627160056657225,0.404663923160238,0.9141747579823603,0.6491082026676585,0.2973773265649866,0.6036,652
VH1010,SUV,532.7,48.339999999999996,4796.99,5684.3099999999995,10.955,6,0,9.005049746574056,10481.3,19.67580251548714,0.40438957473775644,0.9102490373782414,0.6742684229550591,0.2804039763111885,0.6033,653
VH1089,Mini-Truck,378.6,32.88,2937.25,6842.299999999999,11.675,4,0,7.7581880612783936,9779.55,25.830824088748017,0.4438957475750949,0.9330250512967325,0.607511747373978,0.19892131979684918,0.6029,654
VH1031,SUV,667.6,69.68,6569.45,4275.6,10.0175,4,0,9.840398442180947,10845.05,16.24483223487118,0.352949245522472,0.8949899964258166,0.7554787930427324,0.3517343485615738,0.6029,655
VH1143,Truck,405.4,39.55,3542.85,3231.0299999999997,10.260000000000002,2,0,8.739146521953627,6773.879999999999,16.709126788357178,0.36625514401282566,0.9151062044693052,0.8156969474410691,0.21309221658195165,0.6028,656
VH1136,Mini-Truck,417.9,37.910000000000004,3466.74,5578.79,11.11,4,0,8.29562096195262,9045.529999999999,21.645202201483606,0.41289437583468347,0.9232079405695641,0.6803515190157468,0.21970177664963003,0.6026,657
VH1036,Mini-Truck,174.3,17.4,1654.74,69.48,10.02,1,0,9.493631669535283,1724.22,9.892254733218588,0.3530864197337127,0.9013242714567917,0.9979563518257072,0.09089467005071337,0.6024,658
VH1114,SUV,303.6,28.4,2489.19,3978.26,10.81,3,0,8.19891304347826,6467.450000000001,21.30253623188406,0.39643347048579247,0.9249744724336643,0.7726200722569558,0.15926395939077878,0.6023,659
VH1054,SUV,825.4,83.4,7718.469999999999,6514.6900000000005,10.168000000000001,5,0,9.351187303125757,14233.16,17.243954446329052,0.3612071330391657,0.903926256031516,0.6263980542394241,0.4351734348559459,0.602,660
VH1140,Truck,271.5,25.98,2305.57,2475.2799999999997,10.34,2,0,8.491970534069981,4780.85,17.60902394106814,0.3706447187725298,0.9196212872621652,0.8592649899720082,0.14229060913698063,0.6018,661
VH1071,Van,75.6,7.23,573.48,1633.43,10.45,1,0,7.585714285714286,2206.91,29.191931216931216,0.3766803840671232,0.9361755732504898,0.9077965898458699,0.038705583756324706,0.6015,662
VH1043,SUV,465.90000000000003,43.42,3681.44,3989.25,10.0,4,0,7.901781498175573,7670.6900000000005,16.464241253487874,0.3519890260437867,0.9304020770278595,0.7719865124985503,0.24508248730951512,0.6014,663
VH1126,Truck,543.7,52.37,4655.79,5054.29,10.3725,4,0,8.563159830789036,9710.08,17.85926062166636,0.3724279835186597,0.9183208957014635,0.7105882881953398,0.2862203891707455,0.6013,664
VH1008,Mini-Truck,334.3,29.7,2734.23,5013.280000000001,11.094,5,0,8.178970984145977,7747.51,23.175321567454382,0.4120164608827426,0.9253387474982299,0.7129524634175612,0.17549703891699692,0.6013,665
VH1175,SUV,361.9,34.849999999999994,3076.4700000000003,5192.85,11.15,4,0,8.500884222160819,8269.32,22.84973749654601,0.41508916321453565,0.9194584638420407,0.7026004774469615,0.1900909475464308,0.601,666
VH1194,Mini-Truck,344.8,36.04,3014.33,2683.31,10.155000000000001,2,0,8.74225638051044,5697.639999999999,16.524477958236655,0.36049382714071376,0.9150493977018749,0.8472723205870114,0.18104906937384677,0.6007,667
VH1115,SUV,594.8,49.64,4442.83,8212.66,11.190000000000001,5,0,7.469451916610626,12655.49,21.276882985877606,0.41728395059438783,0.9382992998579633,0.528512206834517,0.3132402707274148,0.6007,668
VH1177,Truck,574.9,53.85,5141.75,5596.81,10.58,3,0,8.94372934423378,10738.560000000001,18.67900504435554,0.38381344305164267,0.9113691570784938,0.6793126885474602,0.30271785109967075,0.6006,669
VH1049,SUV,301.70000000000005,26.98,2360.41,4989.58,11.06,3,0,7.823699038780243,7349.99,24.361915810407684,0.41015089160986834,0.9318283837328861,0.7143187387837316,0.15825930626049167,0.6006,670
VH1102,SUV,248.60000000000002,23.35,2270.39,3219.08,10.913333333333334,3,0,9.132703137570394,5489.469999999999,22.081536604987928,0.40210333788374386,0.9079172347056893,0.816385849999117,0.1301818950929938,0.6005,671
VH1125,SUV,542.9,60.56,6021.6,5523.53,11.370000000000001,5,1,11.091545404310187,11545.130000000001,21.26566586848407,0.42716049380372245,0.8721357047593145,0.6835371889201591,0.285797377326414,0.6002,672
VH1146,SUV,620.1999999999999,57.53,5366.92,7936.389999999999,11.318000000000001,5,0,8.653531118993874,13303.31,21.450032247662048,0.42430727020991466,0.9166701129865409,0.5444388268940904,0.32667089678493727,0.6,673
VH1139,SUV,308.20000000000005,29.849999999999998,2581.33,2486.3599999999997,10.04,2,0,8.375502920181699,5067.69,16.442861778066188,0.35418381342363875,0.9217487630088788,0.8586262418261361,0.16169627749568444,0.5996,674
VH1097,SUV,564.3,57.42,5050.33,4832.0,10.190000000000001,5,0,8.949725323409535,9882.33,17.512546517809678,0.36241426609808436,0.9112596304912448,0.7234030287500239,0.29711294416227946,0.5989,675
VH1044,Van,139.5,12.73,1250.52,2364.6000000000004,10.84,2,0,8.964301075268818,3615.1200000000003,25.914838709677422,0.39807956102068154,0.910993380007222,0.8656455535807733,0.0724936548222967,0.5989,676
VH1150,SUV,620.1,59.95,5562.13,6103.2,10.530000000000001,4,0,8.969730688598613,11665.33,18.812014191259472,0.38106995882682754,0.9108941990393329,0.65011993822362,0.3266180203043959,0.5987,677
VH1180,Van,255.5,23.79,2450.91,2321.42,10.52,2,0,9.592602739726027,4772.33,18.67839530332681,0.3805212619818644,0.899516399341724,0.8681348265896863,0.13383037225035227,0.5983,678
VH1157,Mini-Truck,446.7,45.8,4212.85,4459.65,10.6275,4,0,9.43104992164764,8672.5,19.41459592567719,0.38641975306521703,0.902467431742926,0.7448685406738018,0.2349302030455611,0.5981,679
VH1182,Truck,331.1,31.43,2940.63,3490.48,10.486666666666666,3,0,8.88139534883721,6431.110000000001,19.423467230443975,0.37869227249865434,0.9125077917510404,0.8007399793502294,0.17380499153967124,0.5981,680
VH1098,Truck,261.29999999999995,25.62,2210.17,2109.83,9.99,2,0,8.458362035973979,4320.0,16.532721010332953,0.3514403291988236,0.9202352026863387,0.8803327255233566,0.13689720812175502,0.5977,681
VH1080,Truck,495.1,49.66,4385.63,5211.3099999999995,10.540000000000001,3,0,8.85806907695415,9596.939999999999,19.383841648151886,0.38161865567179054,0.9129338851175625,0.7015362815288391,0.26052241962761186,0.5974,682
VH1187,Mini-Truck,626.1,65.03,6144.01,5045.66,10.235,4,0,9.813144865037534,11189.67,17.87201724964063,0.36488340190041796,0.8954878285908974,0.7110857969046247,0.3297906091368815,0.5973,683
VH1094,Truck,406.1,40.379999999999995,3907.19,3038.0,10.173333333333334,3,0,9.621250923417877,6945.1900000000005,17.102166953952228,0.36149977135647926,0.8989930923557127,0.8268248855816542,0.21346235194574165,0.5972,684
